CIP7;CIP13;EAN13;Prix A HT;Remise1;Libellé;Colisage
;;3615370003451;6.16;0.2;DERMASENS Gel dche surg 3en1 ambre 1l;1
;;3596200061448;17.57;0.18;WELEDA MATERNITE Bme massage verget T/150ml;1
;3400930105337;;3.72;0.3;SOLIFENACINE ZYDUS 5 mg Cpr pell Plq/30;1
;3400930105351;;3.72;0.3;SOLIFENACINE ZYDUS 10 mg Cpr pell Plq/30;1
;;3518646674501;6.41;0.2;RHINOVITA Pom nez sec et irrité T/17g;1
;;3518646042775;10.47;0.32;PARASIDOSE Spray répuls zone tropic Fl/100ml;1
;;3518646672392;8.68;0.32;MARIMER S nas hygiène nasale 2Sprays/100ml;1
;;3596490006693;8.44;0.2;CAVAILLES DEO DERMATO Déod 48H Roll-on/50ml;1
;;3596490006822;16.88;0.2;CAVAILLES DEO DERMATO Déod 48H 2Roll-on/50ml;1
;;3596490006747;8.44;0.2;CAVAILLES DEO DERMATO Déod 48H Spr/150ml;1
;;3596490006877;16.88;0.2;CAVAILLES DEO DERMATO Déod 48H 2Spr/150ml;1
;;3596490006778;8.44;0.2;CAVAILLES DEO DERMATO Déodorant 48H Vapo/80ml;1
;;3596490006792;8.44;0.2;CAVAILLES DEO ABORB+ Déod 48H trac Roll/50ml;1
;;3596490006846;16.88;0.2;CAVAILLES DEO ABORB+ Déod 48H trac 2Roll/50ml;1
;;3596490006808;8.44;0.2;CAVAILLES DEO ABSORB+ Déod 48H trac Sp/150ml;1
;;3596490006891;16.88;0.2;CAVAILLES DEO ABSORB+ Déod 48H trac 2Sp/150ml;1
;;3596490006709;8.44;0.2;CAVAILLES DEO ABORB+ Déod 48H ss p Roll/50ml;1
;;3596490006723;8.44;0.2;CAVAILLES DEO ABSORB+ Déod 48H H Roll/50ml;1
;;3596490006754;8.44;0.2;CAVAILLES DEO ABSORB+ Déod 48H H Spr/150ml;1
;;3596490006730;8.44;0.2;CAVAILLES DEO DERMATO Déod 48H H Roll/50ml;1
;;3596490006761;8.44;0.2;CAVAILLES DEO DERMATO Déod 48H H Spr/150ml;1
;;3596490006716;8.44;0.2;CAVAILLES DEO INT Déod LP 48H Roll-on/50ml;1
;;3760349450023;3.55;0.45;GEL DOUCHE VANILLE GOURMANDE POUDRE À DILUER 25 GR;6
;;3760349450054;6.27;0.45;BOUTEILLE EN VERRE RECHARGEABLE 300ML;4
;;3760349450412;4.45;0.45;BOUTEILLE EN VERRE RECHARGEABLE 80ML;6
;;3760349450108;3.55;0.45;DENTIFRICE MENTHE POUDRE À DILUER 8 GR;8
;;3614770000558;8.45;0.4;BIOGARAN Pans tull vaselin stér 10x10cm B/10;1
;;3666002025587;6.63;0.14;BIOGARAN Set pans stand plaies chroniq B/5;1
;;3666002025549;4.42;0.14;BIOGARAN POST-OP Set pans petit plai sutur 3;1
;;3666002025556;5.39;0.14;BIOGARAN POST-OP Set pans moyen plai sutur 3;1
;;3770008240254;51.11;0.15;SUVEAL DUO Caps B/90;1
9669549;3401596695491;;19.16;0.15;POUXIT XF EXTRA FORT Lot antipoux Fl/100ml;1
6389619;3401363896199;;17.12;0.15;ETIAXIL PIEDS Lot antitransp PN Fl/100ml;1
2034256;3401520342569;;12.39;0.15;INSECT ECRAN FAMILLES Lot répulsif P 100ml;1
8153720;3401581537201;2940011781155;12.49;0.15;INSECT ECRAN ZONES INFESTEES Lot Spr/100ml;1
8174107;3401081741078;;18.42;0.15;BACCIDE Gel main désinf ss rinç Fl pompe/1l;1
;3401360195639;;6.55;0.15;ARNICAN Gel conc T/50g;1
;;3614819996316;10.52;0.15;OSMO SOFT Gel cicatrisant T/50g;1
;;3614819996019;13;0.1;ACTIPOCHE Poche genou microbilles;1
;;3614819997115;13.11;0.15;ETIAXIL AISSELLES Déod confort + Roll-on/15ml;1
;;3614819997436;12.38;0.15;ETIAXIL Déodorant 48H Stick/40ml;1
;;3614819997108;13.25;0.15;ETIAXIL AISSELLES Détr PS Roll-on/15ml;1
;;3614819997122;17.1;0.15;ETIAXIL PIEDS Détr PS Spr/100ml;1
;3401595895083;;3.35;0.15;BACCIDE Gel main désinf ss rinç Fl/100ml;1
;;3614819999867;11.32;0.15;HYALUGEL FORTE Gel buccal T/8ml;1
;;7640107851001;13.33;0.15;AUDISPRAY DRY S aur Spray/30ml;1
;;3614810001323;13.24;0.15;HYALUGEL FORTE Spray Fl/20ml;1
;;3614810001262;31.48;0.15;POUXIT FLASH Lot Fl/150ml Sticker;1
;;3614810001583;21.93;0.15;MAG 2 24H EXTRA FORT Cpr B/45;1
;;3614810002900;3.79;0.15;BACCIDE Gel SHA thé vert Fl/100ml;1
;;3614810003938;25.88;0.15;POUXIT FLASH Shampooing Fl/100ml;1
;;3614810003747;18.86;0.15;MAG 2 CRAMP Cpr crampes B/30;1
;;8711744047962;19.03;0.15;VALDISPERT MELATONINE 1,9mg 4 ACTIONS Cpr 30;1
;;3614819998228;6.63;0.1;SODIUM COOPER BICARBONATE 500 mg Gél B/250g;1
;3400930244418;;5.54;0.15;PAXELADINE 0,2 % Sirop Fl/ 100ml;1
;3400930193563;;3.68;0.2;CETYLPYRID ARRW CO 1,5mg/20mg Cp s suc 2T/18;1
;;3059948006237;16.7;0.37;DUREX ESSENTIAL Préservatif lubrifié B/24;1
;;3059944118590;12.41;0.37;DUREX FEELING EXT Préserv lub rés Etui/12;1
;;3059948007159;2.35;0.37;DUREX PLEASURE ME Préservatif B/2;1
;;3059944118613;16.57;0.37;DUREX NUDE ORIGINAL Préservatif lubrifié B/10;1
;;3059948007111;16.32;0.37;DUREX SEXY FRAISE Préservatif B/12;1
;;3059948007142;16.56;0.37;DUREX NUDE Préserv lubrif sans latex B/10;1
;;7332551023768;32.78;0.08;MEPITEL ONE Pans interf protect 10x18cm B/10;1
;;7332551225650;63.35;0.08;MEPITEL ONE Pans interf protect 24x27,5cm B/5;1
;;7323190218196;61.61;0.08;MEPILEX BORER TAL PROT Pans hydroc 20x23 B/10;1
;;7323190224654;32.28;0.08;MEXTRA SUPERABS Pans sup abs 12,5x22, B/10;1
;;7323190244676;35.59;0.08;MEPILEX BORD SACR PROT Pans hydroc 16x20 B/10;1
;;7323190234660;16.1;0.08;MEPILEX BORDE FL EM Pan hydro sili 9x15cm 10;1
;;7323190273690;11.27;0.08;EXUFIBER Pans absorbant stérile 5x10cm B/16;1
;;7323190273706;34.45;0.08;EXUFIBER Pans absorbant stérile 12x13cm B/16;1
;;7323190273713;45.52;0.08;EXUFIBER Pans absorbant stérile 10x20cm B/16;1
;;7323190273720;68.58;0.08;EXUFIBER Pans absorbant stérile 20x20cm B/16;1
;;7323190273737;22.7;0.08;EXUFIBER Pans absorbant stérile 2,5x40cm B/16;1
;;7323190273744;45.52;0.08;EXUFIBER Pans absorbant stérile 5x40cm B/16;1
;;3662217015528;5.79;0;AVRIL Shamp antipell bio Fl/500ml;1
;;3665606001508;30.38;0.25;DORIANCE AUTOBRONZANT TOLERANCE Caps 2B/30;1
;;3577056025839;4.03;0.18;DEXERYL ESSENTIEL Huile de douche Fl/200ml;1
;;3577056025983;6.54;0.18;DEXERYL ESSENTIEL Hle dche Fl ppe/500ml;1
;;3551101430236;10.64;0.35;DELICAL CR DESS SS LACT Nutrim vanille 4/200g;1
;;4005800631221;15.55;0.22;EUCERIN P SENS pH5 Hle dche Fl ppe/400ml;1
;;3662217012657;3.15;0;AVRIL Eau florale de lavande bio Spray/200ml;1
;;3662217012671;4.2;0;AVRIL Eau florale fl oranger bio Spr/200ml;1
;;3662217015269;2.1;0;AVRIL V ongles bordeaux Fl/7ml;1
;;3662217015191;2.1;0;AVRIL V ongles bleu layette Fl/7ml;1
;;3662217015177;2.1;0;AVRIL V ongles vert d'eau Fl/7ml;1
;;3662217015108;2.1;0;AVRIL V ongles sorbet framboise Fl/7ml;1
;;3662217015405;2.1;0;AVRIL V ongles rose dragée Fl/7ml;1
;;3662217015382;2.1;0;AVRIL V ongles guimauve Fl/7ml;1
;;3662217015047;2.1;0;AVRIL V ongles rose bollywood Fl/7ml;1
;;3662217010820;2.1;0;AVRIL Vernis soin nourriss protect Fl/7ml;1
;;3662217007967;2.63;0;AVRIL Sav corps mains rose bio B/100g;1
;;3662217021888;2.1;0;AVRIL Crayon yeux bio bleu égyptien 1g;1
;;3662217005895;2.63;0;AVRIL Eponge blender sans latex beige;1
;;3662217021871;2.1;0;AVRIL Crayon yeux bio bleu nuit 1g;1
;;3662217021826;2.1;0;AVRIL Crayon yeux bio terre brûlée 1g;1
;;3662217013968;3.68;0;AVRIL Pdr bronzante bio ambrée Boîtier/7g;1
;;3662217001194;1.58;0;AVRIL Recourbe-cils avec anneaux confort;1
;;3662217014217;4.2;0;AVRIL Mousse volume coiffante bio Spray/150ml;1
;;3662217017928;3.68;0;AVRIL Gel coiffant bio Tube/200ml;1
;;3662217008193;4.2;0;AVRIL MEN Huile à barbe bio Fl/50ml;1
;;3701063808189;3.99;0.35;MA PETITE CONFISERIE Gom prop miel eucal 100g;1
;;3701063808196;3.99;0.35;MA PETITE CONFISERIE Gom prop miel orang 100g;1
3295361;3400932953615;;3.56;0;UNACIM INJECTABLE 0,5 g/1 g Pdr us parent Fl/20ml;1
;;3701427900573;13.49;0.2;PROBIOLOG ENERGIE BOOST S buv 7Shots/10ml;1
;;3770000717327;16.6;0.05;VISAGE Concentré bonne mine bio Fl air/30ml;1
;;3770000717310;15.7;0.05;VISAGE Sérum désaltérant AH Fl air/30ml;1
;;3282770389456;9.4;0.15;HIDROSIS CONTROL Emul anti-transp aiss 40ml;1
6334290;;3661434009525;23.5;0.19;URIAGE EAU THERM Sérum booster HA Fl air/30ml;1
2189119;3400921891195;;7.02;0.22;PERINDOPRIL ARGININE VIATRIS 2,5 mg Cpr pell Plq/90;1
2189208;3400921892086;;2.55;0.15;PERINDOPRIL ARGININE VIATRIS 5 mg Cpr pell séc Plq/30;1
2189220;3400921892208;;7.65;0.15;PERINDOPRIL ARGININE VIATRIS 5 mg Cpr pell séc Plq/90;1
2189303;3400921893038;;2.55;0.15;PERINDOPRIL ARGININE VIATRIS 10 mg Cpr pell Plq/30;1
2189332;3400921893328;;7.65;0.15;PERINDOPRIL ARGININE VIATRIS 10 mg Cpr pell Plq/90;1
;3400930152720;;0.69;0;ZOPICLONE ARROW LAB 7,5 mg Cpr pell Plq/5;1
;3400930258316;;2.7;0.1;PERINDOPRIL ARGININE EG 10 mg Cpr pell Plq PVC/PVDC/Alu/30;1
;3400930258200;;2.4;0.2;PERINDOPRIL ARGININE EG 2,5 mg Cpr pell Plq PVC/PVDC/Alu/30;1
;3400930258217;;7.2;0.2;PERINDOPRIL ARGININE EG 2,5 mg Cpr pell Plq PVC/PVDC/Alu/90;1
;3400930258279;;2.4;0.2;PERINDOPRIL ARGININE EG 5 mg Cpr pell séc Plq PVC/PVDC/Alu/30;1
;3400930262405;;2.95;0.3;FENOFIBRATE ARROW 145 mg Cpr pell Plq/30;1
;3400930262412;;8.43;0.3;FENOFIBRATE ARROW 145 mg Cpr pell Plq/90;1
;3400930264171;;10.55;0;METHYLPHENIDATE EG LP 18 mg Cpr LP Fl/28;1
;3400930264188;;14.37;0;METHYLPHENIDATE EG LP 36 mg Cpr LP Fl/28;1
;3400930264201;;16.81;0;METHYLPHENIDATE EG LP 54 mg Cpr LP Fl/28;1
;;3701056803573;13.65;0.25;PURESSENTIEL ARTICUL MUSCLES Hle mass F/100ml;1
;;3701129807408;14.2;0.19;PHOTODERM SPF50+ Aquafluide dorée T/40ml;1
;;3701129807385;14.2;0.19;PHOTODERM SPF50+ Aquafluide T/40ml;1
;;3701129807248;24.86;0.19;PHOTODERM SPF50+ Spray Fl/300ml;1
;;3760162132663;6.5;0.4;DAYANG MICRONUTRI Mélatonine 1mg Gél B/30;1
;;3760162132892;9.5;0.4;DAYANG MICRONUTRITION L-Lysine Gél B/60;1
;;3760162132656;8.5;0.4;DAYANG MICRONUTRITION L-Tryptophane Gél B/30;1
;;3760162132670;8.5;0.4;DAYANG MICRONUTRITION L-Tyrosine Gél B/60;1
;;3535400026727;21.42;0.43;NAT&FORM ECO RESPONSABLE Oméga 3 Caps B/200;1
;;3535400026734;11.73;0.43;NAT&FORM ECO RESPONSABLE Oméga 3 Caps B/90;1
;;3535400026710;20.84;0.43;NAT&FORM NATURELLEMENT Oméga 3 Caps B/200;1
;;3535400025843;28.56;0.43;NAT&FORM EXPERT Collagène Marin Caps B/90;1
;;7640178210233;17;0.15;PODERM Spray pieds purifiant Fl/50ml;1
;;7640178211322;16.6;0.15;PODERM VERRUPRO Sol pieds mains Fl/6ml;1
2754967;3400927549670;;2825.79;0;TAFINLAR 50 mg Gél Fl/120;1
;3400930208533;;75.13;0;RELVAR ELLIPTA 92 µg/22 µg Pdr inh en récipient unidose 3Inhal/30doses;1
;3400930044629;;6.3;0.3;PERINDOPRIL/INDAPAMIDE ZYDUS FRANCE 2 mg/0,625 mg Cpr Plq alu/90;1
;3400930163047;;16.93;0.3;RISEDRONATE ZYDUS FRANCE 75 mg Cpr pell Plq/6;1
;3400930166048;;15.86;0.3;RISEDRONATE ZYDUS FRANCE 35 mg Cpr pell Plq PVC/PVDC/Alu/12;1
;;3661744051412;5.05;0.16;LEHNING Dentif bio formule blanch T/80g;1
;;3661744051405;5.05;0.16;LEHNING Dentif bio sensib dentaire T/80g;1
;;3760162130461;7.9;0.4;DAYANG Cpr transit intestinal B/30;1
6334996;;3760162132779;18.7;0.4;DAYANG Collag Marin Ac hyalu S buv 14Unid;1
;;3760162132588;14.9;0.4;DAYANG Spray assainis hles ess Fl/200ml;1
;;5054563948960;3.82;0.28;SENSODYNE JUNIOR PRO-EMAIL Dentifrice menthe T/50ml;1
;;5054563948724;7.16;0.28;PARODONTAX CPLETE Bain bch Fl/500ml;1
;;3760162132700;8.5;0.4;DAYANG PHYTOTHERAPIE Ail noir Bio Gél B/15;1
;;3286010089526;15.43;0.25;CALMOSINE MICROBIOTIQUE TRANSIT Pdr 20Sach;1
;;3701063800947;1.76;0.5;AGETI Savon parfumé pap.plissé Rose 100g;1
;3400930264867;;292.68;0;DIMETHYL FUMARATE ZENTIVA 240 mg Gél gastro-rés 8Plq/7 56;1
;3400930254998;;6.48;0;METOTAB Gé 10 mg Cpr séc Plq/10;1
;;3615370004236;8.45;0.6;ABSOTULLE Pans gras 10x10cm B/10;1
9529736;3401095297363;3664538000719;1.43;0.15;SORTEZ COUVERTS Préserv lub rés B/12;1
2755116;3400927551161;;7.2;0.2;CANDESARTAN ARROW LAB 16 mg Cpr séc Plq/90;1
;;3282770153002;10.9;0.15;ADERMA BIOLOGY AC Gel mouss nett purif 400ml;1
;;3282770388916;13;0.15;ADERMA BIOLOGY AC GLOBAL Cr soin imp 40ml;1
;;3282770388855;13;0.15;ADERMA BIOLOGY AC HYDRA Cr compensat T/40ml;1
;;3337875840620;12.8;0.13;CERAVE SPF30 Cr hydratante visage T/52ml;1
;;3614790000552;17.7;0.25;CINQ SUR CINQ Shamp lav bio poux lente 100ml;1
;;3596200062537;9.09;0.18;WELEDA GESTES FRAICH Déod Rose Spr/100ml;1
2755145;3400927551451;;2.4;0.2;CANDESARTAN ARROW LAB 32 mg Cpr séc Plq/30;1
7824247;3401578242477;3700225600203;9.5;0.1;PEDIAKID APPETIT-TONUS Sp framb Enf Fl/125ml;1
4394390;3401543943903;3700225600289;9.5;0.1;PEDIAKID FER + VIT B Sp banane Enf Fl/125ml;1
4394409;3401543944092;3700225600296;9.5;0.1;PEDIAKID MAL TRANSP Sp menth ch Enf Fl/125ml;1
2051510;3401520515109;3700225602214;9.5;0.1;PEDIAKID IMMUNO-FORT Sp myrtille Fl/125ml;1
7824276;3401578242767;3700225600227;9.5;0.1;PEDIAKID NERVOSITE Sp cassis Enf Fl/125ml;1
4543803;3401545438032;3700225602023;9.5;0.1;PEDIAKID NEZ GORGE Sp miel cit Enf Fl/125ml;1
7993530;3401579935309;3700225600265;9.5;0.1;PEDIAKID OMEGA 3 Sp framb Enf Fl/125ml;1
7824253;3401578242538;3700225600210;9.5;0.1;PEDIAKID SOMMEIL Sp ceris Enf Fl/125ml;1
;;3700225602580;9;0.1;PEDIAKID TOUX SECHE GRASSE Sp citron Fl/125ml;1
7897915;3401578979151;3700225600241;9.5;0.1;PEDIAKID TRANSIT DOUX Sp pomme Enf Fl/125ml;1
7936710;3401579367100;3700225600258;9.5;0.1;PEDIAKID 22 VIT OLIGO-E Sp abric or Enf 125ml;1
;;3700225602320;9.45;0.1;PEDIAKID Gom ourson immun framboise Pilul/60;1
;;3700225602283;9.45;0.1;PEDIAKID GUMMIES Gom ours Pil/60;1
;;3700225602733;9.45;0.1;PEDIAKID Gomme ourson sommeil Pilulier/60;1
;;3700225602313;9.45;0.1;PEDIAKID Gom ourson vit C cerise Pilul/60;1
;;3700225602481;9.45;0.1;PEDIAKID Gom ourson Vit D3 fraise Pilul/60;1
;;3700225602511;8.9;0.1;PEDIAKID MAL DES TRANSPORTS Liquide 10Sticks;1
;;3700225602306;9.05;0.1;PEDIAKID BEBE GAZ Pdr à diluer 12St;1
;;3700225602702;11.25;0.1;PEDIAKID COLICILLUS BEBE L.Reuteri+ S buv 8ml;1
;;3700225602696;11.25;0.1;PEDIAKID DIAREA Pdr 7Sach/1,5g;1
5354547;3401553545470;3700225602184;8.95;0.1;PEDIAKID VITAMINE D3 S buv Fl c-gtt/20ml;1
;;3700225602504;8.4;0.1;PEDIAKID Gel de soin premières dents T/15ml;1
;;3700225602641;10.5;0.1;PEDIAKIDS OTI-PROTECT Spray aur Fl/30ml;1
4507664;3401545076647;3700225602030;8.55;0.1;PEDIAKID BOUCLIER INSECT Sol répuls Spr/100ml;1
8164600;;3700225640735;21.5;0.1;ARTROBIOL PLUS Gél conf articul mobilit B/120;1
8164066;;3700225640605;21;0.1;HEPATOBIL Gél détoxif foie Pilul/90;1
;;3700225640780;23.6;0.1;MAFLORIL-10M Gél soutient flore intest B/30;1
;;3700225640889;12.9;0.1;MAFLORIL ATB Gél soutien flore intest B/10;1
;;3700225640834;21.7;0.1;METABOSLIM Gél spécial graisse abdo 50+ E/90;1
;;3700225641268;12.9;0.1;TRANSIREGUL Gél régul transit int B/45;1
;;3700225603341;8.9;0.1;OLIOSEPTIL Past gorge larynx miel citron B/24;1
;;3282770388961;11.3;0.15;AVENE SOLAIRE REFLEXE SPF50+ Flde t sec 30ml;1
;;3282770154221;13.4;0.15;AVENE SOLAIRE Lait réparat ap/sol T/200ml;1
;;3770000717297;5.24;0.05;NOMADES Stick lèv nour teint rechargeabl 4,5g;1
;;3770000717679;4.45;0.05;NOMADES Recharge stick lèvres nour teint 4.5g;1
;;8718951560802;7.95;0.25;MERIDOL PARODONT EXPERT Bain bouche Fl/400ml;1
;;8718951597914;12.95;0.25;ELMEX SENSITIVE SOIN CPLET Pâte dtf 2T/75ml;1
;;8718951597945;11.8;0.25;ELMEX ANTI-CARIES SOIN CPLET Pâte dtf 2T/75ml;1
;;7640178211414;13.47;0.15;PODERM Protection ongles abîmés medium Pack/2;1
;;7640178211421;13.47;0.15;PODERM Protection ongles abîmés large Pack/2;1
;;3661434009693;8.7;0.19;URIAGE PRURICED SOS Gel apais ap piqûre 15ml;1
;3400930208557;;94.07;0;ANORO ELLIPTA 55 µg/22 µg Pdr p inh en récip unidose 3Inhal/(3x30doses);1
6747585;;5420036982692;22.9;0;CREDELIO 12 mg Cpr à croquer chat 0,5-2kg 1Plq/3;1
6747579;;5420036982715;43.44;0;CREDELIO 48 mg Cpr à croquer chat >2-8kg 1Plq/6;1
;;5420036945475;22.98;0;CREDELIO 225 mg Cpr à croquer chien >5,5-11kg 1Plq/3;1
4642451;3401046424510;3111790230182;5.79;0.3;THUASNE SH STR Bde coton anti-oed blc 11cmx4m;1
7401624;3401074016244;3111790234166;32.47;0.3;BIFLEX 16 PRATIC Bde cont lég chair 10cmx4m;1
6302570;3401063025707;3111790234081;31.48;0.3;BIFLEX ETALONNEE Bde cont lég bge 10cmx4m;1
7401618;3401074016183;3111790234142;25.52;0.3;BIFLEX 16 PRATIC Bde cont lég chair 10cmx3m;1
6305723;3401063057234;3111790259169;6.31;0.3;THUASNE Agrafe pour bande élastique B/4;1
9727241;3401097272412;3111790230410;68.61;0.3;LOMBAMUM Ceint lo maternit parme TU;1
7910739;3401079107398;3111790231042;70.96;0.4;LOMBACROSS ACTIVITY Ceint lomb noir H26cm T4;1
;;3111790873136;44.91;0.45;LOMBASTART Ceint lo maintien noir H26cm T3;1
;;3111790874133;44.91;0.45;LOMBASTART Ceint lo maintien noir H21cm T3;1
4347781;3401043477816;3111790259756;19.49;0.3;VENOFLEX SECRET 2 Chauss F noir T2N;1
2942775;3401029427750;3111790259916;19.49;0.3;VENOFLEX SECRET 2 Chauss F bge doré T2N;1
7721286;3401077212865;3111790248996;19.49;0.3;VENOFLEX ELEG 2 Chauss mlle côt H noir T2N;1
6029482;3401060294823;3111790261278;30.64;0.3;VENOFLEX SECRET 2 Bas AG F noir T2N;1
7721292;3401077212926;3111790249085;19.49;0.3;VENOFLEX ELEG 2 Chauss mlle côt H noir T3N;1
2942858;3401029428580;3111790261476;30.64;0.3;VENOFLEX SECRET 2 Bas AG F bge doré T2N;1
6014517;3401060145170;3111790259893;19.49;0.3;VENOFLEX SECRET 2 Chauss F bge nat T2N;1
4347798;3401043477984;3111790259978;19.49;0.3;VENOFLEX SECRET 2 Chauss F noir T3N;1
2942781;3401029427811;3111790260134;19.49;0.3;VENOFLEX SECRET 2 Chauss F bge doré T3N;1
4347775;3401043477755;3111790259534;19.49;0.3;VENOFLEX SECRET 2 Chauss F noir T1N;1
7871229;3401078712296;3111790248767;30.64;0.3;VENOFLEX ELEG 2 Bas cuis AG m côt H noir T2N;1
2942769;3401029427699;3111790259695;19.49;0.3;VENOFLEX SECRET 2 Chauss F bge doré T1N;1
;3401060258597;3111790263630;38.1;0.3;VENOFLEX FAST 2 Chauss Lin F ligne no T2N;1
;;3111792351021;45.33;0.3;MALLEO DYNASTAB BOA V2 Chevillère gris T2;1
;3401060108236;3111790239475;52.44;0.3;MANUIMMO PRO Att poig main ambidext grise T2;1
;;3111797400595;20.48;0.4;GENUACTION Genouillère rotulienne gris T3;1
;;3111792351014;45.33;0.3;MALLEO DYNASTAB BOA V2 Chevillère gris T1;1
9728022;3401097280226;3111797400717;17.61;0.3;MALLEOACTION Chevill cont T2;1
;;3111797400588;20.48;0.3;GENUACTION Genouillère rotulienne gris T2;1
9832541;3401098325414;3111790266310;45.28;0.3;RHIZOIMMO Ort pce drte rhizarthrose T1;1
;;3111797400601;20.48;0.3;GENUACTION Genouillère rotulienne gris T4;1
;3401060171698;3111790239482;52.44;0.3;MANUIMMO PRO Att poig main ambidext grise T3;1
9832564;3401098325643;3111790266327;45.28;0.3;RHIZOIMMO Ort pce gche rhizarthrose T1;1
9951582;3401099515821;3111790235309;19.95;0.3;THUASNE Att chev stab rig droite/gche noir TU;1
9728039;3401097280394;3111797400724;17.61;0.3;MALLEOACTION Chevill cont T3;1
9832558;3401098325582;3111790266334;45.28;0.3;RHIZOIMMO Ort pce drte rhizarthrose T2;1
;3401060108229;3111790239468;52.44;0.3;MANUIMMO PRO Att poig main ambidext grise T1;1
9832570;3401098325704;3111790266341;45.28;0.3;RHIZOIMMO Ort pce gche rhizarthrose T2;1
;;3111790874249;34.16;0.3;LIGASTRAP MALLEO V2 Chevill ligament T2;1
;;3111792351038;45.33;0.3;MALLEO DYNASTAB BOA V2 Chevillère gris T3;1
;;3111790874256;34.16;0.3;LIGASTRAP MALLEO V2 Chevill ligament T3;1
;;3111797400656;25.85;0.3;GENU EXTREM V2 Genouillère rotulienne gris T3;1
;3401060171803;3111790239529;50.28;0.3;MANURHIZO PRO Att poig pce drt grise T2;1
;;3660398504855;8.5;0.35;MYCOGEL Gel lavant Fl/150ml;1
;;3282770390032;11.8;0.15;ELUTION Shampooing doux équilibrant Fl/400ml;1
;;3614790001078;10.3;0;CINQ SUR CINQ Spray vêtements tissus Fl/100ml;1
;;3614790001085;19.1;0;CINQ SUR CINQ Kit voyage haute protection;1
6839063;;3661729024240;6.99;0.3;FELIPIL 5 mg Cpr B/6;1
;3400930224700;;136.19;0;TRIMBOW 88 µg/5 µg/9 µg Pdr inh en dispositif NEXThaler 3Inhal/120doses;1
;;3770010885139;4.96;0.15;RHINOSEDAL Spray nasal Fl/20ml;1
2674369;3400926743697;;16.13;0.3;GABAPENTINE ARROW GENERIQUES 800 mg Cpr pell séc Plq/90;1
;;4580505780493;19.64;0.3;ONE TOUCH DELICA SAF Auto-piq usag uniq B/200;1
;;3282770390766;8.2;0.15;KLORANE CAPILL Shp sec ext dx Av Cé C Br 150m;1
3343338;3400933433383;;29.85;0;INNOHEP 3500UIAXa S inj SC 10Ser/0,35ml;1
3421713;3400934217135;;39.79;0;INNOHEP 4500UIAXa S inj SC 10Ser/0,45ml;1
;3400930249437;;22.62;0.2;NICORETTESPRAY 1 mg/dose S pulv bucc Fl/13,2ml+puce;1
;;5060420233384;2.71;0.07;LANSINOH Serv pér mater post-acc 0-2 se B/10;1
;;5060420233407;2.71;0.07;LANSINOH Serv pér mater post-acc +2 se B/12;1
;;3464660004247;11.76;0.25;PURALOE HYDRAT INT Cr lavante bio T/200ml;1
;3400930249673;;0.63;0.1;CHOLECALCIFEROL SUBSTIPHARM 80 000 UI S buv en ampoule Amp/2ml;1
;3400930249680;;0.63;0.1;CHOLECALCIFEROL SUBSTIPHARM 200 000 UI S buv en ampoule Amp/2ml;1
6334294;;3661434009686;10.3;0.19;URIAGE PRURICED Cr confort apaisante T/100ml;1
;;3661434009679;10.3;0.19;URIAGE PRURICED Gel frais apaisant T/100ml;1
;3400930268742;;0.57;0.3;ALPRAZOLAM ZYDUS FRANCE 0,25 mg Cpr Plq/30;1
;3400930268759;;0.84;0.3;ALPRAZOLAM ZYDUS FRANCE 0,5 mg Cpr Plq/30;1
;3400930267578;;1.02;0.3;METFORMINE ZYDUS 1000 mg Cpr pell séc Fl/30;1
;3400930267585;;3.07;0.3;METFORMINE ZYDUS 1000 mg Cpr pell séc Fl/90;1
;3400930267592;;1.02;0.3;METFORMINE ZYDUS FRANCE 850 mg Cpr pell Fl/30;1
;3400930267615;;3.07;0.3;METFORMINE ZYDUS FRANCE 850 mg Cpr pell Fl/90;1
;;3662361003235;10.5;0.18;SVR XERIAL Cr fissure crev main pied T/50ml;1
;;3614790001047;14.99;0.25;CICATHENOL Spray oculaire Fl/17ml;1
;;7630019905183;4.2;0.2;GUM PRO SENSITIVE Brosse dents ultra-souple;1
;;3700225602719;9.45;0.1;PEDIAKID Gom ourson p'tit biotic pomme 60;1
;;7630019905206;6.3;0.2;GUM PRO SENSITIVE Br dents ultspl Duo Pack;1
;;3661744051641;7;0.16;URTIFLASH LEHNING Gel après piqûres bio T/50g;1
;;3662217014880;4.2;0;AVRIL Mascara allongeant bio noir T/9ml;1
;;3770008240278;5.5;0.15;FOLIC EXPERT 5-MTHF Cpr B/30;1
;;3770008240285;15.35;0.15;FOLIC EXPERT 5-MTHF Cpr B/90;1
;3400930103272;;3.47;0.3;BETAHISTINE ARROW GENERIQUES 24 mg Cpr Plq/60;1
;3400930218648;;1.01;0.2;IBUPROFENE ARROW LAB 200 mg Cpr enr Plq/20;1
;3400930110775;;132.06;0.22;ERLOTINIB VIATRIS 25 mg Cpr pell Plq/30x1;1
;3400930110959;;480.45;0.22;ERLOTINIB VIATRIS 100 mg Cpr pell Plq/30x1;1
;3400930110973;;593.46;0.22;ERLOTINIB VIATRIS 150 mg Cpr pell Plq/30x1;1
;;3760162132816;25.5;0.4;DAYANG Cpr + capsule grossesse 3 mois B/90+90;1
